experiment,_step,mean_reward,max_reward,min_reward,reward_std,pg_loss,kl_penalty,reward/format_bonus,reward/plddt,reward/quality_alignment,reward/numerical_accuracy,reward/category_match,reward/predicted_plddt,reward/ptm,reward/correct_index,reward/predicted_index,reward/focal_weight,diagnostics/grad_norm_lora,diagnostics/grad_norm_multimodal,diagnostics/completion_mean_length,diagnostics/frac_reward_zero_std,diagnostics/advantage_std,loss
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,10,0.6015781201422215,1.04473537504673,0.1857539601624012,0.26494689509272573,-0.9603116691112519,0,0.07046875000000001,79.03025,0.3284375000000001,0.09298437392247491,0.10968749999999998,69.41900007062522,0.0,,,,0.999999725818634,0.0,89.425,0.025,0.2373152643442154,-0.9603116691112519
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,15,0.6515577256679534,1.0884185612201691,0.169408708478295,0.3080605581402779,-0.999114741384983,0,0.08265625000000003,78.77600000000001,0.314375,0.12327647524606722,0.13124999999999998,73.90646236559141,0.0,,,,0.9999996542930603,0.0,82.45,0.05,0.24929838255047798,-0.999114741384983
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,20,0.7120796084403992,1.0856832027435304,0.31144341455255925,0.2853569779545069,-0.5794645475223661,0,0.09125000000000007,79.3255,0.33250000000000013,0.14161086351217905,0.14671874999999995,83.98622983870969,0.0,,,,0.9999994516372681,0.0,70.05,0.05,0.1684029120951891,-0.5794645475223661
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,25,0.8291709035634994,1.0657337367534638,0.5547197137027979,0.18154307706281542,-0.18279749158537015,0,0.09968750000000007,80.4795,0.35468750000000027,0.1840146615547688,0.19078124999999996,88.07457812499999,0.0,,,,0.5759054780006408,0.0,56.1,0.0,0.07595210988074541,-0.18279749158537015
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,30,0.8028843730688096,1.005552875995636,0.5623829312622547,0.17024859320372343,-0.018462047300999984,0,0.10000000000000006,80.9355,0.3600000000000002,0.1788218604096278,0.16406249999999997,88.52281250000003,0.0,,,,0.21754607558250427,0.0,52.65,0.0,0.04129682974889874,-0.018462047300999984
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,35,0.8367816239595414,1.0552841693162918,0.5908964909613132,0.2002289599273354,-0.008791029689018615,0,0.10000000000000006,80.66499999999999,0.3500000000000002,0.19178161296556326,0.19499999999999992,88.44000000000003,0.0,,,,0.1346650794148445,0.0,51.65,0.0,0.024359119014116005,-0.008791029689018615
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,40,0.7952513426542283,0.9849305182695389,0.5980897322297096,0.16600116044282914,0.0016365573974326253,0,0.10000000000000006,80.89225,0.34500000000000014,0.18525132619637502,0.16499999999999998,88.27437500000003,0.0,,,,0.06876161694526672,0.0,51.4,0.0,0.01765811659861356,0.0016365573974326253
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,45,0.7639993712306022,0.9730209961533547,0.5526192065328359,0.1935745588503778,0.00028218372899573295,0,0.10000000000000006,78.75399999999999,0.35000000000000014,0.1714993741436865,0.1425,88.30781250000004,0.0,,,,0.04303624704480171,0.0,51.2,0.05,0.01150212574575562,0.00028218372899573295
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,50,0.8180243775248528,0.9798466697335243,0.6574785023927688,0.15369092209730298,0.0028446898504626006,0,0.10000000000000006,80.48874999999998,0.3700000000000002,0.18302438484548472,0.16499999999999998,88.22593750000004,0.0,,,,0.02165337260812521,0.0,51.15,0.2,0.007409755158005282,0.0028446898504626006
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,55,0.8068027101457119,0.9670655220746994,0.6520481318235397,0.15267153255699667,0.002818971006490756,0,0.10000000000000006,79.72975000000002,0.35000000000000014,0.18430270148760425,0.1725,88.26000000000006,0.0,,,,0.025319427624344824,0.0,51.05,0.175,0.005781547285732813,0.002818971006490756
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,60,0.8587989926338195,1.0592607647180556,0.6622763335704803,0.19268290810286998,0.0014894458872731775,0,0.10000000000000006,81.82124999999999,0.3650000000000002,0.19879898821472125,0.19499999999999995,88.27312500000002,0.0,,,,0.020356679707765578,0.0,51.15,0.05,0.0070158549526240675,0.0014894458872731775
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,65,0.9392720520496368,1.0648031651973724,0.8083691045641899,0.12133076888276265,0.0004255349820596166,0,0.10000000000000006,82.6545,0.3850000000000003,0.22927203533465218,0.22500000000000003,88.23421875000004,0.0,,,,0.022653795778751373,0.0,51.0,0.175,0.0064430610131239515,0.0004255349820596166
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,70,0.7991904824972152,0.9609859615564347,0.635022285208106,0.15676726812380365,0.0010889623078128353,0,0.10000000000000006,78.93475,0.34500000000000025,0.18169047176732558,0.17249999999999993,88.29062500000005,0.0,,,,0.02853955589234829,0.0,51.1,0.125,0.006001467436931307,0.0010889623078128353
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,75,0.8203563913702965,1.019103303551674,0.6237739324569702,0.18835558639839292,0.0046387790411245074,0,0.10000000000000006,80.4275,0.36500000000000016,0.1828563933442638,0.17249999999999993,88.19640625000002,0.0,,,,0.01901789605617523,0.0,51.2,0.025,0.008545782667351887,0.0046387790411245074
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,80,0.7990268789231777,1.0052549690008163,0.5971175570040941,0.19834021554561332,0.003258310125602293,0,0.10000000000000006,79.30949999999999,0.34500000000000014,0.1815268815857632,0.17249999999999996,88.25265625000004,0.0,,,,0.023553545773029327,0.0,51.15,0.125,0.005841789776116002,0.003258310125602293
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,85,0.8039838582277298,0.970042285323143,0.6342621672898531,0.1614322843728587,-0.00267018758750055,0,0.10000000000000006,79.9795,0.34000000000000014,0.1839838537848027,0.18,88.18187500000006,0.0,,,,0.020062430389225484,0.0,51.05,0.025,0.0072918185673188415,-0.00267018758750055
grpo_structure_mlp_sft_frozen_mm_qwen3_8b_it_0312_101631,90,0.7689200341701508,0.9246034622192383,0.6160436734557152,0.14753014179877938,0.00014409291325137019,0,0.10000000000000006,78.86525,0.3350000000000002,0.16892004244564304,0.16499999999999995,88.21187500000006,0.0,,,,0.01676103360950947,0.0,51.25,0.05,0.007454462244641036,0.00014409291325137019
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,5,0.5131656132638455,1.006928689777851,0.10762925206217915,0.30110380668193104,-0.4600291162729263,0,0.06218750000000001,74.81550000000001,0.294375,0.0761432224843573,0.09000000000000001,67.39864991489992,0.0,,,1.0159997452162297,0.9999997973442077,0.0,86.85,0.025,0.3011038042604923,-0.4600291162729263
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,10,0.5518653571605683,0.9501924201846123,0.19451619152207514,0.2620738197118044,-0.904880902916193,0,0.07312500000000002,79.03025,0.3150000000000001,0.08752494943491299,0.10874999999999999,66.9666554607673,0.0,,,0.941111429399338,0.9999997019767761,0.0,88.65,0.05,0.2620738189667463,-0.904880902916193
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,15,0.641466423869133,1.040877066552639,0.24740304615115746,0.31034570932388306,-0.988016513735056,0,0.08796875,78.776,0.3343750000000001,0.11891135900389993,0.13734375000000001,69.86100682234431,0.0,,,0.9651644890846075,0.9999996066093445,0.0,73.6,0.0,0.3103457108139992,-0.988016513735056
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,20,0.6725996129214764,1.0382496669888497,0.32668161695009984,0.2745787065476179,-0.44905712697654965,0,0.09453125000000002,79.3255,0.35312500000000013,0.1279124824172794,0.14671874999999995,72.72631249999998,0.0,,,0.9702480146977696,0.9999994277954102,0.0,65.375,0.0,0.2745787024497986,-0.44905712697654965
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,25,0.6515508770942688,0.9537950159981847,0.3907585317268968,0.2330182766309008,0.03941224828595295,0,0.09937500000000006,80.4795,0.35437500000000016,0.1299007944842659,0.1396875,74.39578125,0.0,,,0.949913912245121,0.9358349561691284,0.0,57.65,0.0,0.2330182783305645,0.03941224828595295
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,30,0.7194256946444512,0.9527440018951893,0.450951336696744,0.18824208725709468,0.0409575836500153,0,0.09984375000000006,80.93549999999999,0.38000000000000017,0.12901780593198336,0.15562499999999996,70.10875000000001,0.0,,,0.9702480146977699,0.8754504442214965,0.0,51.3,0.0,0.1882420878391713,0.0409575836500153
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,35,0.6932766325771809,0.9325455255806446,0.46068268548697233,0.17837142848875373,0.06290064142085612,0,0.10000000000000006,80.66499999999999,0.3706250000000002,0.12715013024490873,0.15140624999999994,70.12640625,0.0,,,1.0044681256093637,0.8543509602546692,0.0,51.225,0.0,0.17837143260985613,0.06290064142085612
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,40,0.7173610415309668,0.9479557186365127,0.4579166144132614,0.19063106809044256,-0.07620955982711167,0,0.10000000000000006,80.89225,0.34812500000000013,0.15760777931155828,0.17765625,77.2346875,0.0,,,0.9702480146977699,0.9843009233474731,0.0,51.55,0.0,0.1906310667633079,-0.07620955982711167
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,45,0.7032255202531814,0.9434645116329193,0.487250660546124,0.18311694343574345,-0.055557676358148456,0,0.10000000000000006,78.75399999999999,0.33812500000000023,0.16593110546191098,0.16031249999999997,81.87187500000002,0.0,,,0.9854985915372565,0.938908576965332,0.0,51.35,0.0,0.18311694408766926,-0.055557676358148456
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,50,0.7597869068384171,0.9505548000335693,0.5157039707526565,0.16621523160429205,-0.014548682648455723,0,0.09984375000000006,80.48875,0.3725000000000002,0.17186361929316263,0.18562499999999998,78.75796875,0.0,,,0.9156938013335267,0.9999994993209839,0.0,50.95,0.025,0.16621523083304054,-0.014548682648455723
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,55,0.7679165065288543,0.9008989300578832,0.5889203574508428,0.10679813485621707,-0.07535138233943144,0,0.10000000000000006,79.72975,0.3781250000000002,0.16784295187749573,0.18796874999999996,75.00562500000001,0.0,,,0.9651644890846077,0.9678793311119079,0.0,51.25,0.05,0.10679813487804495,-0.07535138233943144
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,60,0.8113437533378601,0.9449905768036843,0.6244242502376437,0.12136820792802609,-0.046530285812332296,0,0.10000000000000006,81.82124999999999,0.38625000000000026,0.18231227510988898,0.2282812499999999,76.49499999999998,0.0,,,0.895359698880878,0.9999995350837707,0.0,51.375,0.025,0.12136821167659946,-0.046530285812332296
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,65,0.8116117790341377,0.9263903439044953,0.5630779152736067,0.12288808322628028,-0.11907952853944152,0,0.10000000000000006,82.65449999999998,0.39812500000000023,0.20456250643666865,0.2146875,80.02874999999999,0.0,,,0.8750255964282291,0.9946842074394227,0.0,51.925,0.0,0.12288808262674138,-0.11907952853944152
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,70,0.7794060803949833,0.8896893851459027,0.603891384229064,0.1040790340746753,-0.05200410106917843,0,0.10000000000000006,78.93475,0.36250000000000016,0.18946893527403175,0.20343749999999994,79.23437499999999,0.0,,,1.0197187024488508,0.9999995946884155,0.0,51.075,0.0,0.10407903518644161,-0.05200410106917843
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,75,0.7729978948831558,0.8614882107824087,0.605559729784727,0.07329332968402014,-0.0487087487745157,0,0.10000000000000006,80.4275,0.3775000000000002,0.18122495002866348,0.19031249999999994,79.05671875,0.0,,,0.9106102757203647,0.973183023929596,0.0,50.775,0.05,0.07329333033376315,-0.0487087487745157
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,80,0.7752231329679489,0.9125285007059574,0.6181473776698112,0.09357713258941658,-0.08313312575919554,0,0.10000000000000006,79.30949999999999,0.3518750000000002,0.19143169638486596,0.2057812499999999,78.56609375,0.0,,,1.0197187024488505,0.9271000027656555,0.0,51.15,0.025,0.09357713113422506,-0.08313312575919554
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,85,0.8343725502490997,0.934683458507061,0.628077825717628,0.1063671792158857,-0.11370241238037124,0,0.09984375000000006,79.9795,0.3800000000000002,0.20196789840379553,0.22546874999999997,76.93703125,0.0,,,0.9600809634714456,0.9999994397163391,0.0,51.025,0.025,0.10636717845918611,-0.11370241238037124
grpo_structure_mlp_sft_frozen_mm_focal_qwen3_8b_it_0312_182035,90,0.8243850596249104,0.9333943575620651,0.7058262810111046,0.07768088615448505,-0.05036748880011146,0,0.09968750000000007,78.86525,0.37937500000000024,0.20278573454677828,0.21234374999999991,77.07109375,0.0,,,0.9156938013335267,0.870922577381134,0.0,50.5,0.05,0.07768088545053616,-0.05036748880011146
grpo_structure_classify_qwen3_8b_it_0312_215435,5,0.41111013703048227,1.08781149238348,0.005000000074505806,0.473509806394577,-0.7252828702330589,0,0.06531250000000002,74.81550000000001,,,,,0.0,,,1.0159997452162297,0.9999997973442077,0.0,88.3,0.025,0.4735098123550415,-0.7252828702330589
grpo_structure_classify_qwen3_8b_it_0312_215435,10,0.4301955562084913,1.0411114558577537,0.005000000074505806,0.4542985498905182,-1.027346634864807,0,0.07375000000000002,79.03025,,,,,0.0,,,0.941111429399338,0.9999998092651368,0.0,81.35,0.0,0.45429854914546014,-1.027346634864807
grpo_structure_classify_qwen3_8b_it_0312_215435,15,0.5048848524689674,1.0395597487688064,0.04000000059604645,0.45132088512182233,-0.7793971434235573,0,0.08515624999999999,78.776,,,,,0.0,,,0.9651644890846075,0.999999713897705,0.0,81.575,0.025,0.4513208881020546,-0.7793971434235573
grpo_structure_classify_qwen3_8b_it_0312_215435,20,0.4973576419055462,1.0446432754397392,0.052500000782310964,0.41680263839662074,-1.105585109256208,0,0.09187500000000001,79.3255,,,,,0.0,,,0.9702480146977696,0.9999996304512024,0.0,72.75,0.025,0.41680264063179495,-1.105585109256208
grpo_structure_classify_qwen3_8b_it_0312_215435,25,0.5933333592489362,0.9439831454306841,0.17552379369735718,0.2898623062763363,-0.4461050260812044,0,0.09703125000000004,80.4795,,,,,0.0,,,0.949913912245121,0.9999994397163391,0.0,59.05,0.15,0.2898623059038073,-0.4461050260812044
grpo_structure_classify_qwen3_8b_it_0312_215435,30,0.5790412472561002,0.9386289669200778,0.19802379403263332,0.2604125183075666,0.1353766517713666,0,0.09953125000000006,80.93549999999999,,,,,0.0,,,0.9702480146977699,0.9999993681907654,0.0,57.125,0.2,0.2604125175625086,0.1353766517713666
grpo_structure_classify_qwen3_8b_it_0312_215435,35,0.6272430812940002,0.9182948602363468,0.3472571037709713,0.20419304706156255,-0.14030219204723834,0,0.10000000000000006,80.66499999999999,,,,,0.0,,,1.0044681256093637,0.9646466255187989,0.0,54.425,0.375,0.2041930455714464,-0.14030219204723834
grpo_structure_classify_qwen3_8b_it_0312_215435,40,0.5893384106457233,0.9643172521144152,0.3241523452103138,0.2345691792666912,0.005351660214364529,0,0.09984375000000006,80.89225,,,,,0.0,,,0.9702480146977699,0.9225882649421692,0.0,53.5,0.325,0.2345691781491041,0.005351660214364529
grpo_structure_classify_qwen3_8b_it_0312_215435,45,0.5438801165670156,0.9281912617385387,0.2005237940698862,0.2698497589677572,-0.21403499729931355,0,0.09984375000000006,78.75399999999999,,,,,0.0,,,0.9854985915372565,0.9982943058013916,0.0,54.325,0.225,0.2698497578501701,-0.21403499729931355
grpo_structure_classify_qwen3_8b_it_0312_215435,50,0.6349492764100433,0.9900055373087525,0.1824190355837345,0.3507093623280525,-0.07159436214715242,0,0.10000000000000006,80.48875,,,,,0.0,,,0.9156938013335267,0.9881879329681397,0.0,54.5,0.125,0.3507093619555235,-0.07159436214715242
grpo_structure_classify_qwen3_8b_it_0312_215435,55,0.6270187936723233,1.0651645109057426,0.14629304520785807,0.37855440117418765,0.019865728728473187,0,0.10000000000000006,79.72975,,,,,0.0,,,0.9651644890846077,0.9999994993209839,0.0,53.525,0.05,0.37855440005660057,0.019865728728473187
grpo_structure_classify_qwen3_8b_it_0312_215435,60,0.7044657312333584,0.9953597158193588,0.2211285525932908,0.3445142537355423,-0.2461714006960392,0,0.09984375000000006,81.82124999999999,,,,,0.0,,,0.895359698880878,0.9999995231628418,0.0,54.675,0.15,0.3445142596960068,-0.2461714006960392
grpo_structure_classify_qwen3_8b_it_0312_215435,65,0.5713953668251633,0.9493373239412903,0.14637657180428504,0.3632782451808453,0.012610941007733346,0,0.09953125000000006,82.65449999999998,,,,,0.0,,,0.8750255964282291,0.9999996662139893,0.0,55.25,0.075,0.3632782530039549,0.012610941007733346
grpo_structure_classify_qwen3_8b_it_0312_215435,70,0.6764519136399031,0.9592337254434824,0.17991903554648161,0.320811453461647,-0.1034268219023943,0,0.09984375000000006,78.93475,,,,,0.0,,,1.0197187024488508,0.9999995589256286,0.0,56.85,0.15,0.320811453461647,-0.1034268219023943
grpo_structure_classify_qwen3_8b_it_0312_215435,75,0.6340730078518391,0.9592337254434824,0.29052635487169026,0.28489368557929995,-0.2540610257536173,0,0.09984375000000006,80.4275,,,,,0.0,,,0.9106102757203647,0.9999995350837707,0.0,55.05,0.275,0.2848936848342419,-0.2540610257536173
grpo_structure_classify_qwen3_8b_it_0312_215435,80,0.6984290426597,0.9386289669200778,0.4218219593167305,0.21768709309399129,-0.01542390212416649,0,0.09984375000000006,79.30949999999999,,,,,0.0,,,1.0197187024488505,0.9999997735023498,0.0,54.45,0.45,0.21768709532916547,-0.01542390212416649
grpo_structure_classify_qwen3_8b_it_0312_215435,85,0.7075660366564989,0.9541501987725496,0.24931683782488107,0.2948751300573349,-0.4994962077587843,0,0.10000000000000006,79.9795,,,,,0.0,,,0.9600809634714456,0.999999487400055,0.0,55.6,0.225,0.294875131174922,-0.4994962077587843
grpo_structure_classify_qwen3_8b_it_0312_215435,90,0.699509846419096,0.9643172521144152,0.34734063036739826,0.244083546474576,-0.3492060124874115,0,0.09968750000000007,78.86525,,,,,0.0,,,0.9156938013335267,0.9999996781349182,0.0,52.8,0.35,0.24408354721963404,-0.3492060124874115
grpo_structure_text_classify_qwen3_8b_it_0313_010828,5,0.5312316522002221,1.2264727860689164,0.010000000149011612,0.5230143159627915,-1.7048983111977578,0,0.08937500000000002,74.81550000000001,,,,,0.0,,,1.0159997452162288,0.9999998450279236,0.0,113.725,0.0,0.5007501497864724,-1.7048983111977578
grpo_structure_text_classify_qwen3_8b_it_0313_010828,10,0.54354602470994,1.0868631958961488,0.03500000052154064,0.47393602281808855,-0.8882713139057159,0,0.09593750000000004,79.03025,,,,,0.0,,,0.9411114293993373,0.9999998211860657,0.0,94.425,0.0,0.4518009558320045,-0.8882713139057159
grpo_structure_text_classify_qwen3_8b_it_0313_010828,15,0.5066800937056541,1.0665290892124175,0.0900000013411045,0.4466719821095467,-0.21543350405991077,0,0.09937500000000007,78.77600000000001,,,,,0.0,,,0.9651644890846068,0.9999997854232788,0.0,62.35,0.025,0.4195753365755081,-0.21543350405991077
grpo_structure_text_classify_qwen3_8b_it_0313_010828,20,0.5812733113765717,1.0766961425542831,0.10000000149011612,0.4311522409319878,-0.03369854241609573,0,0.09984375000000008,79.3255,,,,,0.0,,,0.9702480146977692,0.9999996304512024,0.0,54.475,0.05,0.4004123419523239,-0.03369854241609573
grpo_structure_text_classify_qwen3_8b_it_0313_010828,25,0.6617598779499531,1.0156938225030898,0.1824190355837345,0.3310647524893284,-0.0497164748609066,0,0.10000000000000006,80.4795,,,,,0.0,,,0.9499139122451205,0.999999713897705,0.0,51.2,0.175,0.3018104538321495,-0.0497164748609066
grpo_structure_text_classify_qwen3_8b_it_0313_010828,30,0.6414014920592308,1.0461949825286865,0.15137657187879086,0.36040286868810656,-0.004456612654030323,0,0.10000000000000006,80.9355,,,,,0.0,,,0.970248014697769,0.9999997735023498,0.0,50.35,0.4,0.23325811102986335,-0.004456612654030323
grpo_structure_text_classify_qwen3_8b_it_0313_010828,35,0.7342582438141108,0.9948184121400118,0.3060475867241621,0.2839219901710749,0.018649608269333838,0,0.10000000000000006,80.66499999999999,,,,,0.0,,,1.0044681256093633,0.999999749660492,0.0,50.2,0.7,0.13126904666423797,0.018649608269333838
grpo_structure_text_classify_qwen3_8b_it_0313_010828,40,0.7711851641535759,1.0461949825286865,0.5120951719582081,0.22570287697017194,-0.006835218518972397,0,0.10000000000000006,80.89225,,,,,0.0,,,0.9702480146977692,0.9999997735023498,0.0,50.525,0.775,0.11763403043150902,-0.006835218518972397
grpo_structure_text_classify_qwen3_8b_it_0313_010828,45,0.6944343451410532,1.015152518823743,0.3574241571128368,0.294042668864131,-0.0020664721727371217,0,0.10000000000000006,78.75399999999999,,,,,0.0,,,0.9854985915372557,0.999999749660492,0.0,50.05,0.775,0.10456478372216224,-0.0020664721727371217
grpo_structure_text_classify_qwen3_8b_it_0313_010828,50,0.8266582578420639,1.0665290892124175,0.398633674159646,0.2737024277448654,-0.032550626620650294,0,0.10000000000000006,80.48874999999998,,,,,0.0,,,0.9156938013335262,0.9999997854232788,0.0,50.025,0.8,0.09689368233084679,-0.032550626620650294
grpo_structure_text_classify_qwen3_8b_it_0313_010828,55,0.7188046697527171,0.9643172521144152,0.398633674159646,0.2654585536569357,-0.012323153018951417,0,0.10000000000000006,79.72975000000002,,,,,0.0,,,0.9651644890846068,0.9999996423721313,0.0,50.25,0.85,0.07472401559352874,-0.012323153018951417
grpo_structure_text_classify_qwen3_8b_it_0313_010828,60,0.8567475706338883,1.0461949825286865,0.6769332401454449,0.1871222585439682,-0.012106370925903321,0,0.10000000000000006,81.82124999999999,,,,,0.0,,,0.8953596988808774,0.9999996781349182,0.0,50.225,0.975,0.014406435191631317,-0.012106370925903321
grpo_structure_text_classify_qwen3_8b_it_0313_010828,65,0.8267295986413956,1.0156938225030898,0.4296761378645897,0.22804219238460063,-0.01132451519370079,0,0.10000000000000006,82.6545,,,,,0.0,,,0.8750255964282287,0.9999996900558472,0.0,50.475,0.825,0.08244036510586739,-0.01132451519370079
grpo_structure_text_classify_qwen3_8b_it_0313_010828,70,0.7428028658032417,1.0461949825286865,0.4810527082532644,0.2636440578848124,-0.004601723328232765,0,0.10000000000000006,78.93475,,,,,0.0,,,1.0197187024488499,0.9999997854232788,0.0,49.925,0.85,0.06967687085270882,-0.004601723328232765
grpo_structure_text_classify_qwen3_8b_it_0313_010828,75,0.823298665881157,1.056362035870552,0.5533046890050173,0.21175002083182334,-0.021513516455888747,0,0.10000000000000006,80.4275,,,,,0.0,,,0.9106102757203642,0.999999713897705,0.0,50.325,0.825,0.08485608473420143,-0.021513516455888747
grpo_structure_text_classify_qwen3_8b_it_0313_010828,80,0.7599634438753128,1.036027929186821,0.3574241571128368,0.28899661004543303,0.010705794021487237,0,0.10000000000000006,79.30949999999999,,,,,0.0,,,1.0197187024488499,0.999999713897705,0.0,50.475,0.775,0.12612150907516478,0.010705794021487237
grpo_structure_text_classify_qwen3_8b_it_0313_010828,85,0.757938714697957,0.9948184121400118,0.398633674159646,0.262519933283329,0.002949870564043522,0,0.10000000000000006,79.9795,,,,,0.0,,,0.9600809634714448,0.9999996662139893,0.0,49.95,0.85,0.06813252121210098,0.002949870564043522
grpo_structure_text_classify_qwen3_8b_it_0313_010828,90,0.7215288300067186,0.9948184121400118,0.2750051230192184,0.30383045598864555,0.0007485792040824891,0,0.10000000000000006,78.86525,,,,,0.0,,,0.9156938013335264,0.9999996662139893,0.0,50.275,0.725,0.14358429610729218,0.0007485792040824891
