experiment,step,epoch,token_avg_loss,loss,eval_loss,grad_norm,learning_rate,policy_loss,reward,grad_norm_lora,grad_norm_mm,eval_mean_reward,eval_format_rate
sft_text_combined_qwen3_8b_it_0307_190324,90.0,0.0093298087389208,2.5944,9.9484,,0.620111346244812,0.000178,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,100.0,0.0103664541543565,2.4467,9.3881,,1.76832115650177,0.000198,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,110.0,0.0114030995697921,2.4382,9.492,,1.0051252841949463,0.0001999995614484,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,120.0,0.0124397449852278,2.4686,9.5065,,0.7698554396629333,0.0001999980454729,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,130.0,0.0134763904006634,2.4428,8.9783,,1.3647401332855225,0.0001999954466754,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,140.0,0.0145130358160991,2.4572,9.5026,,0.9544012546539308,0.0001999917650842,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,150.0,0.0155496812315347,2.4162,9.1818,,1.166762113571167,0.0001999870007392,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,160.0,0.0165863266469704,2.3682,9.0186,,1.5427048206329346,0.0001999811536919,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,170.0,0.017622972062406,2.3795,9.2984,,0.9876048564910888,0.0001999742240056,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,180.0,0.0186596174778417,2.346,9.0741,,1.2824398279190063,0.0001999662117554,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,190.0,0.0196962628932773,2.3562,8.9028,,1.4058070182800293,0.000199957117028,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,200.0,0.020732908308713,2.3561,9.0769,,1.007620930671692,0.000199946939922,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,210.0,0.0217695537241486,2.3136,8.7485,,1.2424463033676147,0.0001999356805474,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,220.0,0.0228061991395843,2.3057,9.0555,,1.0822560787200928,0.0001999233390264,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,230.0,0.0238428445550199,2.2802,8.9989,,1.4379175901412964,0.0001999099154923,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,240.0,0.0248794899704556,2.2815,8.7625,,1.3558471202850342,0.0001998954100908,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,250.0,0.0259161353858912,2.2793,9.0018,,1.1371023654937744,0.0001998798229787,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,250.0,0.0259161353858912,2.0772,,1.85293710231781,,,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,260.0,0.0269527808013269,2.3106,8.8045,,1.8021085262298584,0.0001998631543249,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,270.0,0.0279894262167625,2.4029,8.9295,,1.0205776691436768,0.0001998454043099,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,280.0,0.0290260716321982,2.3171,8.8666,,1.1330748796463013,0.0001998265731259,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,290.0,0.0300627170476338,2.2748,8.4808,,1.847750544548035,0.0001998066609769,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,300.0,0.0310993624630695,2.3603,9.0374,,1.2746777534484863,0.0001997856680783,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,310.0,0.0321360078785051,2.3418,8.7083,,1.566805720329285,0.0001997635946576,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,320.0,0.0331726532939408,2.3051,8.717,,1.2839436531066897,0.0001997404409537,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,330.0,0.0342092987093764,2.2885,8.7722,,1.0076192617416382,0.0001997162072174,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,340.0,0.0352459441248121,2.2818,8.5178,,1.2223724126815796,0.0001996908937111,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,350.0,0.0362825895402477,2.3418,8.8626,,1.105662822723389,0.0001996645007089,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,360.0,0.0373192349556834,2.2059,8.6508,,1.6387593746185305,0.0001996370284966,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,370.0,0.038355880371119,2.2324,8.4994,,1.2008614540100098,0.0001996084773717,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,380.0,0.0393925257865547,2.2961,8.6819,,1.3639768362045288,0.0001995788476433,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,390.0,0.0404291712019903,2.2828,8.4056,,1.1609957218170166,0.0001995481396323,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,400.0,0.041465816617426,2.2465,8.7241,,1.25165593624115,0.0001995163536711,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,410.0,0.0425024620328616,2.2437,8.5556,,1.1360477209091189,0.0001994834901041,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,420.0,0.0435391074482973,2.2322,8.401,,1.4484821557998655,0.0001994495492871,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,430.0,0.0445757528637329,2.2423,8.6836,,1.1895751953125,0.0001994145315875,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,440.0,0.0456123982791686,2.1526,8.493,,1.211780667304993,0.0001993784373846,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,450.0,0.0466490436946042,2.211,8.4951,,1.438618779182434,0.0001993412670692,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,460.0,0.0476856891100399,2.3031,8.6689,,1.0634413957595823,0.0001993030210438,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,470.0,0.0487223345254755,2.1452,8.1978,,1.1742722988128662,0.0001992636997225,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,480.0,0.0497589799409112,2.2604,8.6987,,1.5168960094451904,0.0001992233035312,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,490.0,0.0507956253563468,2.1503,8.4855,,1.1797083616256714,0.0001991818329073,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,500.0,0.0518322707717825,2.1775,8.3883,,1.7765285968780518,0.0001991392882998,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,500.0,0.0518322707717825,1.9575,,1.7633960247039795,,,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,510.0,0.0528689161872181,2.2198,8.6218,,1.152798771858215,0.0001990956701694,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,520.0,0.0539055616026538,2.2356,8.2612,,1.2067979574203491,0.0001990509789884,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,530.0,0.0549422070180894,2.1631,8.5014,,1.2544238567352295,0.0001990052152408,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,540.0,0.0559788524335251,2.2144,8.4694,,1.1474765539169312,0.0001989583794221,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,550.0,0.0570154978489607,2.1163,8.2497,,1.653949737548828,0.0001989104720396,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,560.0,0.0580521432643964,2.2357,8.6775,,1.3955659866333008,0.0001988614936118,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,570.0,0.059088788679832,2.2169,8.3543,,1.554640769958496,0.0001988114446692,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,580.0,0.0601254340952677,2.1564,8.3836,,1.6393170356750488,0.0001987603257539,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,590.0,0.0611620795107033,2.3684,8.6176,,1.050593376159668,0.0001987081374191,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,600.0,0.062198724926139,2.1925,8.3055,,1.4498716592788696,0.0001986548802302,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,610.0,0.0632353703415746,2.2096,8.4917,,1.1971149444580078,0.0001986005547638,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,620.0,0.0642720157570103,2.2292,8.4739,,2.3925704956054688,0.0001985451616082,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,630.0,0.0653086611724459,2.159,8.1557,,1.642911434173584,0.0001984887013631,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,640.0,0.0663453065878816,2.2992,8.5492,,1.2410845756530762,0.00019843117464,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,650.0,0.0673819520033172,2.1455,8.201,,1.2294259071350098,0.0001983725820618,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,660.0,0.0684185974187529,2.1602,8.4951,,1.997286558151245,0.0001983129242629,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,670.0,0.0694552428341885,2.1662,8.4942,,1.2133995294570925,0.0001982522018893,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,680.0,0.0704918882496242,2.0636,7.9692,,1.5572608709335327,0.0001981904155987,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,690.0,0.0715285336650598,2.1988,8.4392,,1.4008268117904663,0.0001981275660599,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,700.0,0.0725651790804955,2.1618,8.223,,1.31675124168396,0.0001980636539536,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,710.0,0.0736018244959311,2.0847,8.1262,,1.9297070503234863,0.0001979986799719,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,720.0,0.0746384699113668,2.3187,8.5735,,1.1212780475616455,0.0001979326448183,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,730.0,0.0756751153268024,2.1601,8.0992,,1.1776535511016846,0.0001978655492079,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,740.0,0.0767117607422381,2.1415,8.3337,,1.346962809562683,0.0001977973938672,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,750.0,0.0777484061576737,2.1442,8.344,,1.223327398300171,0.0001977281795342,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,750.0,0.0777484061576737,1.9298,,1.718669056892395,,,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,760.0,0.0787850515731094,2.1088,7.8894,,2.1169676780700684,0.0001976579069584,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,770.0,0.079821696988545,2.2393,8.4727,,1.5935362577438354,0.0001975865769008,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,780.0,0.0808583424039807,2.2024,8.1237,,1.2248367071151731,0.0001975141901338,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,790.0,0.0818949878194163,2.193,8.2475,,2.2108638286590576,0.0001974407474411,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,800.0,0.082931633234852,2.175,8.3837,,1.401107668876648,0.000197366249618,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,810.0,0.0839682786502876,2.1571,7.9186,,1.4550541639328003,0.0001972906974713,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,820.0,0.0850049240657233,2.2211,8.4664,,1.6110572814941406,0.0001972140918191,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,830.0,0.0860415694811589,2.2579,8.0925,,1.4147286415100098,0.0001971364334909,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,840.0,0.0870782148965946,2.0704,8.0975,,1.8844836950302124,0.0001970577233275,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,850.0,0.0881148603120302,2.2357,8.4348,,1.2117499113082886,0.0001969779621813,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,860.0,0.0891515057274659,2.1864,8.0235,,1.4694106578826904,0.0001968971509161,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,870.0,0.0901881511429015,2.1475,8.1209,,1.7991714477539062,0.0001968152904067,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,880.0,0.0912247965583372,2.1098,8.2047,,1.1367385387420654,0.0001967323815398,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,890.0,0.0922614419737728,2.1023,7.8774,,2.024309635162353,0.000196648425213,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,900.0,0.0932980873892085,2.0938,8.5118,,1.4223670959472656,0.0001965634223354,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,910.0,0.0943347328046441,2.1335,8.1169,,1.2415783405303955,0.0001964773738275,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,920.0,0.0953713782200798,2.0697,8.0895,,2.028483867645264,0.0001963902806212,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,930.0,0.0964080236355154,2.1523,8.2586,,1.2240564823150637,0.0001963021436593,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,940.0,0.0974446690509511,2.1921,7.9123,,1.2652270793914795,0.0001962129638965,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,950.0,0.0984813144663867,2.1394,8.2298,,1.662875056266785,0.0001961227422982,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,960.0,0.0995179598818224,2.2616,8.1124,,1.161049723625183,0.0001960314798415,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,970.0,0.100554605297258,2.1658,7.9785,,2.926975727081299,0.0001959391775146,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,980.0,0.1015912507126937,2.0679,8.2471,,1.290885329246521,0.0001958458363171,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,990.0,0.1026278961281293,2.1185,7.9796,,1.73765766620636,0.0001957514572595,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1000.0,0.103664541543565,2.2098,8.1424,,1.7617825269699097,0.000195656041364,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1000.0,0.103664541543565,1.8782,,1.6713472604751587,,,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1010.0,0.1047011869590006,2.1797,8.1071,,1.4239003658294678,0.0001955595896637,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1020.0,0.1057378323744363,2.1645,7.8479,,1.4365804195404053,0.000195462103203,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1030.0,0.1067744777898719,2.1541,8.211,,1.9470622539520264,0.0001953635830376,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1040.0,0.1078111232053076,2.1478,8.0019,,1.1655118465423584,0.0001952640302342,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1050.0,0.1088477686207432,2.1449,7.9065,,2.110968589782715,0.000195163445871,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1060.0,0.1098844140361789,2.1556,8.1235,,1.243492841720581,0.000195061831037,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1070.0,0.1109210594516145,2.0923,7.9131,,2.072361469268799,0.0001949591868325,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1080.0,0.1119577048670502,2.134,8.1784,,1.790873646736145,0.0001948555143692,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1090.0,0.1129943502824858,2.1269,8.049,,1.8716269731521609,0.0001947508147695,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1100.0,0.1140309956979215,2.0289,7.7688,,2.124462604522705,0.0001946450891672,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1110.0,0.1150676411133571,2.0995,8.2141,,1.7613006830215454,0.0001945383387071,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1120.0,0.1161042865287928,2.1458,7.956,,1.1794339418411257,0.0001944305645453,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1130.0,0.1171409319442284,2.0514,7.882,,2.6509227752685547,0.0001943217678486,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1140.0,0.1181775773596641,2.084,8.061,,1.4617974758148191,0.0001942119497952,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1150.0,0.1192142227750997,2.0615,7.9638,,1.4283939599990845,0.0001941011115743,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1160.0,0.1202508681905354,2.1771,8.2133,,1.9822012186050413,0.0001939892543861,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1170.0,0.121287513605971,2.1988,7.9276,,2.002692699432373,0.0001938763794418,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1180.0,0.1223241590214067,2.0525,7.7354,,1.92503821849823,0.0001937624879636,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1190.0,0.1233608044368423,2.142,8.2053,,1.5769352912902832,0.0001936475811848,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1200.0,0.124397449852278,2.1168,7.9381,,1.7321466207504272,0.0001935316603498,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1210.0,0.1254340952677136,2.0805,7.851,,2.109225988388061,0.0001934147267137,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1220.0,0.1264707406831493,2.1102,8.1086,,1.5255978107452393,0.0001932967815427,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1230.0,0.1275073860985849,2.1261,7.8416,,1.874374270439148,0.000193177826114,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1240.0,0.1285440315140206,2.0713,8.025,,1.866580605506897,0.0001930578617157,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1250.0,0.1295806769294562,2.0937,7.8124,,1.7334264516830444,0.0001929368896468,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1250.0,0.1295806769294562,1.8711,,1.6309316158294678,,,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1260.0,0.1306173223448919,2.012,7.6321,,2.565756320953369,0.0001928149112173,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1270.0,0.1316539677603276,2.1046,8.2058,,1.5168046951293943,0.000192691927748,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1280.0,0.1326906131757632,2.177,7.8607,,1.5186165571212769,0.0001925679405706,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1290.0,0.1337272585911988,1.9595,7.7245,,2.07321572303772,0.0001924429510277,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1300.0,0.1347639040066345,2.1941,8.1269,,1.2393474578857422,0.0001923169604727,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1310.0,0.1358005494220701,1.9661,7.6834,,1.4328498840332031,0.00019218997027,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1320.0,0.1368371948375058,2.0705,8.0779,,1.644538164138794,0.0001920619817945,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1330.0,0.1378738402529414,2.154,7.9017,,1.7214999198913574,0.0001919329964324,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1340.0,0.1389104856683771,2.0041,7.6934,,2.0620713233947754,0.0001918030155801,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1350.0,0.1399471310838128,2.1289,8.103,,1.4870080947875977,0.0001916720406454,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1360.0,0.1409837764992484,2.091,7.6823,,2.596298933029175,0.0001915400730463,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1370.0,0.1420204219146841,2.0522,7.9375,,2.2393202781677246,0.0001914071142119,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1380.0,0.1430570673301197,2.0255,7.8966,,1.947359919548035,0.0001912731655819,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1390.0,0.1440937127455553,2.008,7.5856,,1.785930871963501,0.0001911382286068,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1400.0,0.145130358160991,2.0991,7.9247,,1.655924677848816,0.0001910023047477,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1410.0,0.1461670035764266,1.9634,7.7511,,1.494815468788147,0.0001908653954766,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1420.0,0.1472036489918623,1.9976,7.6667,,2.189906597137451,0.0001907275022758,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1430.0,0.148240294407298,2.0232,7.867,,1.585734248161316,0.0001905886266385,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1440.0,0.1492769398227336,2.0416,7.5492,,1.4976873397827148,0.0001904487700687,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1450.0,0.1503135852381693,2.1581,8.0005,,1.862475872039795,0.0001903079340806,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1460.0,0.1513502306536049,2.0119,7.9308,,1.5488334894180298,0.0001901661201994,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1470.0,0.1523868760690405,2.0113,7.4983,,2.028022289276123,0.0001900233299606,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1480.0,0.1534235214844762,2.1508,8.0103,,1.8041776418685915,0.0001898795649104,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1490.0,0.1544601668999118,2.0789,7.6832,,1.7603402137756348,0.0001897348266056,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1500.0,0.1554968123153475,1.9956,7.6823,,1.9897160530090328,0.0001895891166135,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1500.0,0.1554968123153475,1.7802,,1.5936216115951538,,,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1510.0,0.1565334577307832,2.072,7.8467,,1.6850945949554443,0.0001894424365119,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1520.0,0.1575701031462188,2.0104,7.4961,,1.7363251447677612,0.0001892947878891,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1530.0,0.1586067485616545,2.1365,7.9016,,1.937761664390564,0.0001891461723439,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1540.0,0.1596433939770901,2.0406,7.9208,,1.3997641801834106,0.0001889965914856,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1550.0,0.1606800393925258,1.9786,7.4152,,2.204261541366577,0.0001888460469339,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1560.0,0.1617166848079614,2.074,7.9814,,1.5040645599365234,0.0001886945403189,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1570.0,0.162753330223397,2.0817,7.5094,,1.5438950061798096,0.0001885420732814,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1580.0,0.1637899756388327,2.0885,7.6422,,2.4026381969451904,0.0001883886474721,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1590.0,0.1648266210542683,2.0525,7.8778,,1.6284011602401731,0.0001882342645525,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1600.0,0.165863266469704,2.0125,7.3343,,1.6616533994674685,0.0001880789261943,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1610.0,0.1668999118851397,2.0029,7.9254,,1.9583499431610107,0.0001879226340796,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1620.0,0.1679365573005753,1.9998,7.6446,,1.6140022277832031,0.0001877653899008,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1630.0,0.168973202716011,1.9495,7.4012,,2.544414758682251,0.0001876071953606,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1640.0,0.1700098481314466,2.1176,7.9413,,1.6571224927902222,0.0001874480521719,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1650.0,0.1710464935468822,1.9431,7.502,,2.370258092880249,0.0001872879620581,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1660.0,0.1720831389623179,2.0083,7.5067,,2.154885768890381,0.0001871269267527,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1670.0,0.1731197843777535,2.0275,7.689,,1.5385396480560305,0.0001869649479994,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1680.0,0.1741564297931892,1.9467,7.3612,,1.9723851680755613,0.0001868020275523,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1690.0,0.1751930752086249,1.9511,7.7619,,2.0261855125427246,0.0001866381671754,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1700.0,0.1762297206240605,2.0594,7.6945,,1.4750187397003174,0.0001864733686432,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1710.0,0.1772663660394962,2.0194,7.3709,,2.4119715690612797,0.0001863076337401,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1720.0,0.1783030114549318,2.0575,7.8606,,1.8647207021713257,0.0001861409642608,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1730.0,0.1793396568703675,2.0251,7.4931,,1.1678651571273804,0.0001859733620101,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1740.0,0.1803763022858031,2.0688,7.7255,,2.2184903621673584,0.0001858048288028,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1750.0,0.1814129477012387,2.1457,7.7063,,1.7582424879074097,0.0001856353664639,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1750.0,0.1814129477012387,1.7538,,1.5521990060806274,,,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1760.0,0.1824495931166744,1.9588,7.3843,,2.221994638442993,0.0001854649768284,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1770.0,0.1834862385321101,1.9521,7.8298,,2.1796517372131348,0.0001852936617414,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1780.0,0.1845228839475457,2.0352,7.5433,,1.7952384948730469,0.0001851214230578,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1790.0,0.1855595293629814,1.9596,7.3181,,2.2072551250457764,0.0001849482626429,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1800.0,0.186596174778417,2.0576,7.715,,1.6094017028808594,0.0001847741823716,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1810.0,0.1876328201938527,1.9696,7.3723,,1.6288208961486816,0.000184599184129,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1820.0,0.1886694656092883,2.0612,7.7856,,2.0403599739074707,0.00018442326981,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1830.0,0.1897061110247239,2.0339,7.5658,,1.6858091354370115,0.0001842464413195,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1840.0,0.1907427564401596,1.9516,7.3934,,2.278790235519409,0.0001840687005723,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1850.0,0.1917794018555953,1.9979,7.7224,,1.9181843996047971,0.0001838900494931,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1860.0,0.1928160472710309,1.9508,7.3223,,1.4239075183868408,0.0001837104900162,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1870.0,0.1938526926864666,1.9873,7.6291,,2.2865753173828125,0.0001835300240862,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1880.0,0.1948893381019022,2.01,7.6196,,1.8144012689590452,0.0001833486536571,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1890.0,0.1959259835173379,1.8347,7.1899,,2.305306196212769,0.0001831663806929,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1900.0,0.1969626289327735,2.0158,7.6617,,2.243743658065796,0.0001829832071673,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1910.0,0.1979992743482092,2.1017,7.4408,,1.9844070672988887,0.0001827991350639,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1920.0,0.1990359197636448,1.9861,7.2173,,2.407841444015503,0.0001826141663758,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1930.0,0.2000725651790805,1.9949,7.8054,,1.9546524286270144,0.0001824283031059,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1940.0,0.2011092105945161,2.0888,7.3939,,1.8208366632461548,0.0001822415472669,,,,,,
sft_text_combined_qwen3_8b_it_0307_190324,1950.0,0.2021458560099518,1.9464,7.5486,,2.3102948665618896,0.0001820539008811,,,,,,
